timestamp,value,rating
"21 Nov, 8:00 AM",207,AQI US - Rất không lành mạnh
"21 Nov, 9:00 AM",177,AQI US - Không lành mạnh
"21 Nov, 10:00 AM",101,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"21 Nov, 11:00 AM",104,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"21 Nov, 12:00 PM",128,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"21 Nov, 1:00 PM",121,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"21 Nov, 2:00 PM",114,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"21 Nov, 3:00 PM",128,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"21 Nov, 4:00 PM",140,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"21 Nov, 5:00 PM",116,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"21 Nov, 6:00 PM",86,AQI US - Trung bình
"21 Nov, 7:00 PM",155,AQI US - Không lành mạnh
"21 Nov, 8:00 PM",74,AQI US - Trung bình
,,
"21 Nov, 9:00 PM",69,AQI US - Trung bình
"21 Nov, 10:00 PM",71,AQI US - Trung bình
"21 Nov, 11:00 PM",96,AQI US - Trung bình
"22 Nov, 12:00 AM",125,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"22 Nov, 1:00 AM",94,AQI US - Trung bình
"22 Nov, 2:00 AM",82,AQI US - Trung bình
"22 Nov, 3:00 AM",88,AQI US - Trung bình
"22 Nov, 4:00 AM",96,AQI US - Trung bình
"22 Nov, 5:00 AM",104,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"22 Nov, 6:00 AM",108,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"22 Nov, 7:00 AM",94,AQI US - Trung bình
"22 Nov, 8:00 AM",88,AQI US - Trung bình
"22 Nov, 9:00 AM",88,AQI US - Trung bình
"22 Nov, 10:00 AM",65,AQI US - Trung bình
"22 Nov, 11:00 AM",80,AQI US - Trung bình
"22 Nov, 12:00 PM",65,AQI US - Trung bình
"22 Nov, 1:00 PM",67,AQI US - Trung bình
"22 Nov, 2:00 PM",74,AQI US - Trung bình
"22 Nov, 3:00 PM",37,AQI US - Tốt
"22 Nov, 4:00 PM",53,AQI US - Trung bình
"22 Nov, 5:00 PM",65,AQI US - Trung bình
"22 Nov, 6:00 PM",75,AQI US - Trung bình
"22 Nov, 7:00 PM",96,AQI US - Trung bình
"22 Nov, 8:00 PM",137,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"22 Nov, 9:00 PM",157,AQI US - Không lành mạnh
"22 Nov, 10:00 PM",153,AQI US - Không lành mạnh
"22 Nov, 11:00 PM",152,AQI US - Không lành mạnh
"23 Nov, 12:00 AM",152,AQI US - Không lành mạnh
"23 Nov, 1:00 AM",153,AQI US - Không lành mạnh
"23 Nov, 2:00 AM",163,AQI US - Không lành mạnh
"23 Nov, 3:00 AM",174,AQI US - Không lành mạnh
"23 Nov, 4:00 AM",166,AQI US - Không lành mạnh
"23 Nov, 5:00 AM",170,AQI US - Không lành mạnh
"23 Nov, 6:00 AM",165,AQI US - Không lành mạnh
"23 Nov, 7:00 AM",164,AQI US - Không lành mạnh
"23 Nov, 8:00 AM",151,AQI US - Không lành mạnh
"23 Nov, 9:00 AM",120,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"23 Nov, 10:00 AM",98,AQI US - Trung bình
"23 Nov, 11:00 AM",94,AQI US - Trung bình
"23 Nov, 12:00 PM",80,AQI US - Trung bình
"23 Nov, 1:00 PM",90,AQI US - Trung bình
"23 Nov, 2:00 PM",88,AQI US - Trung bình
"23 Nov, 3:00 PM",90,AQI US - Trung bình
"23 Nov, 4:00 PM",101,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"23 Nov, 6:00 PM",172,AQI US - Không lành mạnh
"23 Nov, 7:00 PM",193,AQI US - Không lành mạnh
"23 Nov, 9:00 PM",241,AQI US - Rất không lành mạnh
"23 Nov, 10:00 PM",198,AQI US - Không lành mạnh
"23 Nov, 11:00 PM",193,AQI US - Không lành mạnh
"24 Nov, 12:00 AM",200,AQI US - Không lành mạnh
"24 Nov, 1:00 AM",255,AQI US - Rất không lành mạnh
"24 Nov, 2:00 AM",231,AQI US - Rất không lành mạnh
"24 Nov, 3:00 AM",168,AQI US - Không lành mạnh
"24 Nov, 4:00 AM",136,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"24 Nov, 5:00 AM",143,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"24 Nov, 6:00 AM",153,AQI US - Không lành mạnh
"24 Nov, 7:00 AM",146,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"24 Nov, 8:00 AM",147,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"24 Nov, 9:00 AM",76,AQI US - Trung bình
"24 Nov, 10:00 AM",65,AQI US - Trung bình
"24 Nov, 11:00 AM",59,AQI US - Trung bình
"24 Nov, 12:00 PM",55,AQI US - Trung bình
"24 Nov, 1:00 PM",61,AQI US - Trung bình
"24 Nov, 2:00 PM",63,AQI US - Trung bình
"24 Nov, 3:00 PM",102,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"24 Nov, 4:00 PM",76,AQI US - Trung bình
"24 Nov, 5:00 PM",86,AQI US - Trung bình
"24 Nov, 6:00 PM",128,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"24 Nov, 9:00 PM",78,AQI US - Trung bình
"24 Nov, 10:00 PM",141,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"24 Nov, 11:00 PM",171,AQI US - Không lành mạnh
"25 Nov, 12:00 AM",161,AQI US - Không lành mạnh
"25 Nov, 1:00 AM",172,AQI US - Không lành mạnh
"25 Nov, 2:00 AM",156,AQI US - Không lành mạnh
"25 Nov, 3:00 AM",132,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"25 Nov, 4:00 AM",153,AQI US - Không lành mạnh
"25 Nov, 5:00 AM",132,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"25 Nov, 6:00 AM",108,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"25 Nov, 7:00 AM",113,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"25 Nov, 8:00 AM",116,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"25 Nov, 9:00 AM",98,AQI US - Trung bình
"25 Nov, 10:00 AM",84,AQI US - Trung bình
"25 Nov, 11:00 AM",74,AQI US - Trung bình
"25 Nov, 12:00 PM",74,AQI US - Trung bình
"25 Nov, 1:00 PM",53,AQI US - Trung bình
"25 Nov, 2:00 PM",45,AQI US - Tốt
"25 Nov, 3:00 PM",57,AQI US - Trung bình
"25 Nov, 4:00 PM",92,AQI US - Trung bình
"25 Nov, 5:00 PM",121,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"25 Nov, 9:00 PM",72,AQI US - Trung bình
"25 Nov, 10:00 PM",59,AQI US - Trung bình
"25 Nov, 11:00 PM",59,AQI US - Trung bình
"26 Nov, 12:00 AM",69,AQI US - Trung bình
"26 Nov, 1:00 AM",74,AQI US - Trung bình
"26 Nov, 2:00 AM",61,AQI US - Trung bình
"26 Nov, 3:00 AM",98,AQI US - Trung bình
"26 Nov, 4:00 AM",125,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"26 Nov, 5:00 AM",118,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"26 Nov, 6:00 AM",123,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"26 Nov, 7:00 AM",132,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"26 Nov, 8:00 AM",109,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"26 Nov, 9:00 AM",90,AQI US - Trung bình
"26 Nov, 10:00 AM",72,AQI US - Trung bình
"26 Nov, 11:00 AM",65,AQI US - Trung bình
"26 Nov, 12:00 PM",70,AQI US - Trung bình
"26 Nov, 1:00 PM",67,AQI US - Trung bình
"26 Nov, 2:00 PM",74,AQI US - Trung bình
"26 Nov, 3:00 PM",70,AQI US - Trung bình
"26 Nov, 4:00 PM",82,AQI US - Trung bình
"26 Nov, 5:00 PM",121,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"26 Nov, 8:00 PM",133,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"26 Nov, 9:00 PM",63,AQI US - Trung bình
"26 Nov, 10:00 PM",61,AQI US - Trung bình
"26 Nov, 11:00 PM",61,AQI US - Trung bình
"27 Nov, 12:00 AM",74,AQI US - Trung bình
"27 Nov, 1:00 AM",69,AQI US - Trung bình
"27 Nov, 2:00 AM",82,AQI US - Trung bình
"27 Nov, 3:00 AM",94,AQI US - Trung bình
"27 Nov, 4:00 AM",78,AQI US - Trung bình
"27 Nov, 5:00 AM",92,AQI US - Trung bình
"27 Nov, 6:00 AM",98,AQI US - Trung bình
"27 Nov, 7:00 AM",98,AQI US - Trung bình
"27 Nov, 8:00 AM",109,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"27 Nov, 9:00 AM",80,AQI US - Trung bình
"27 Nov, 10:00 AM",80,AQI US - Trung bình
"27 Nov, 11:00 AM",104,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"27 Nov, 12:00 PM",90,AQI US - Trung bình
"27 Nov, 1:00 PM",88,AQI US - Trung bình
"27 Nov, 2:00 PM",102,AQI US - Không lành mạnh cho các nhóm nhạy cảm
