timestamp,value,rating
"16 Nov, 3:00 AM",94,AQI US - Trung bình
"16 Nov, 4:00 AM",118,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"16 Nov, 5:00 AM",129,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"16 Nov, 6:00 AM",120,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"16 Nov, 7:00 AM",124,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"16 Nov, 8:00 AM",122,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"16 Nov, 9:00 AM",108,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"16 Nov, 10:00 AM",123,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"16 Nov, 11:00 AM",59,AQI US - Trung bình
"16 Nov, 12:00 PM",59,AQI US - Trung bình
"16 Nov, 1:00 PM",53,AQI US - Trung bình
"16 Nov, 2:00 PM",53,AQI US - Trung bình
"16 Nov, 3:00 PM",41,AQI US - Tốt
"16 Nov, 4:00 PM",45,AQI US - Tốt
"16 Nov, 5:00 PM",45,AQI US - Tốt
"16 Nov, 6:00 PM",45,AQI US - Tốt
"16 Nov, 7:00 PM",67,AQI US - Trung bình
"16 Nov, 8:00 PM",74,AQI US - Trung bình
"16 Nov, 9:00 PM",78,AQI US - Trung bình
"16 Nov, 10:00 PM",65,AQI US - Trung bình
"16 Nov, 11:00 PM",53,AQI US - Trung bình
"17 Nov, 12:00 AM",61,AQI US - Trung bình
"17 Nov, 1:00 AM",59,AQI US - Trung bình
"17 Nov, 2:00 AM",63,AQI US - Trung bình
"17 Nov, 3:00 AM",88,AQI US - Trung bình
"17 Nov, 4:00 AM",96,AQI US - Trung bình
"17 Nov, 5:00 AM",122,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"17 Nov, 6:00 AM",178,AQI US - Không lành mạnh
"17 Nov, 7:00 AM",164,AQI US - Không lành mạnh
"17 Nov, 8:00 AM",164,AQI US - Không lành mạnh
"17 Nov, 9:00 AM",161,AQI US - Không lành mạnh
"17 Nov, 10:00 AM",120,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"17 Nov, 11:00 AM",121,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"17 Nov, 12:00 PM",106,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"17 Nov, 1:00 PM",109,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"17 Nov, 2:00 PM",92,AQI US - Trung bình
"17 Nov, 3:00 PM",99,AQI US - Trung bình
"17 Nov, 4:00 PM",107,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"17 Nov, 5:00 PM",98,AQI US - Trung bình
"17 Nov, 6:00 PM",88,AQI US - Trung bình
"17 Nov, 7:00 PM",63,AQI US - Trung bình
"17 Nov, 8:00 PM",63,AQI US - Trung bình
"17 Nov, 9:00 PM",100,AQI US - Trung bình
"17 Nov, 10:00 PM",158,AQI US - Không lành mạnh
"17 Nov, 11:00 PM",160,AQI US - Không lành mạnh
"18 Nov, 12:00 AM",152,AQI US - Không lành mạnh
"18 Nov, 1:00 AM",140,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"18 Nov, 2:00 AM",154,AQI US - Không lành mạnh
"18 Nov, 3:00 AM",131,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"18 Nov, 4:00 AM",110,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"18 Nov, 5:00 AM",136,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"18 Nov, 6:00 AM",152,AQI US - Không lành mạnh
"18 Nov, 7:00 AM",157,AQI US - Không lành mạnh
"18 Nov, 8:00 AM",156,AQI US - Không lành mạnh
"18 Nov, 9:00 AM",152,AQI US - Không lành mạnh
"18 Nov, 10:00 AM",129,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"18 Nov, 11:00 AM",113,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"18 Nov, 12:00 PM",120,AQI US - Không lành mạnh cho các nhóm nhạy cảm
"18 Nov, 1:00 PM",63,AQI US - Trung bình
"18 Nov, 2:00 PM",67,AQI US - Trung bình
"18 Nov, 3:00 PM",76,AQI US - Trung bình
"18 Nov, 4:00 PM",55,AQI US - Trung bình
"18 Nov, 5:00 PM",41,AQI US - Tốt
"18 Nov, 6:00 PM",53,AQI US - Trung bình
"18 Nov, 7:00 PM",63,AQI US - Trung bình
"18 Nov, 8:00 PM",69,AQI US - Trung bình
"18 Nov, 9:00 PM",69,AQI US - Trung bình
"18 Nov, 10:00 PM",65,AQI US - Trung bình
"18 Nov, 11:00 PM",171,AQI US - Không lành mạnh
"19 Nov, 12:00 AM",188,AQI US - Không lành mạnh
"19 Nov, 1:00 AM",171,AQI US - Không lành mạnh
"19 Nov, 2:00 AM",172,AQI US - Không lành mạnh
